ts,current_bytes,peak_bytes
1781136947,218542080,309866496
1781136948,218529792,309866496
1781136949,218529792,309866496
1781136950,218525696,309866496
1781136951,182747136,309866496
1781136952,180854784,309866496
1781136953,180854784,309866496
1781136954,180854784,309866496
1781136955,180826112,309866496
1781136956,194650112,309866496
1781136957,194650112,309866496
1781136958,194650112,309866496
1781136959,194646016,309866496
1781136960,194646016,309866496
1781136961,194646016,309866496
1781136962,194621440,309866496
1781136963,194621440,309866496
1781136964,194621440,309866496
1781136965,194621440,309866496
1781136966,180760576,309866496
1781136967,180731904,309866496
1781136968,180731904,309866496
1781136969,180731904,309866496
1781136970,180731904,309866496
1781136971,180703232,309866496
1781136972,180703232,309866496
1781136973,180703232,309866496
1781136975,180703232,309866496
1781136976,180703232,309866496
1781136977,180703232,309866496
1781136978,180658176,309866496
1781136979,180658176,309866496
1781136980,180658176,309866496
1781136981,180658176,309866496
1781136982,205754368,309866496
1781136983,1173233664,1450237952
1781136984,1266606080,1450237952
1781136985,1551552512,1552175104
1781136986,2839138304,2841542656
1781136987,2839097344,2841542656
1781136988,2839097344,2841542656
1781136989,2839089152,2841542656
1781136990,2839089152,2841542656
1781136991,2839216128,2841542656
1781136992,2896322560,2896322560
1781136993,2830356480,2896482304
1781136994,2829869056,2896482304
1781136995,2829955072,2896482304
1781136996,2819858432,2896482304
1781136997,2833649664,2896482304
1781136998,2833674240,2896482304
1781136999,2833731584,2896482304
1781137000,2833698816,2896482304
1781137001,2833702912,2896482304
1781137002,2833670144,2896482304
1781137003,2832691200,2896482304
1781137004,2832531456,2896482304
1781137005,2831495168,2896482304
1781137006,2831486976,2896482304
1781137007,2817699840,2896482304
1781137008,2817708032,2896482304
1781137009,2818244608,2896482304
1781137010,2817859584,2896482304
1781137011,2817990656,2896482304
1781137012,2847817728,2896482304
1781137013,2833809408,2896482304
1781137014,2833768448,2896482304
1781137015,2833768448,2896482304
1781137016,2833764352,2896482304
1781137017,2833772544,2896482304
1781137018,2833764352,2896482304
1781137019,2833604608,2896482304
1781137020,2833555456,2896482304
1781137021,2833551360,2896482304
1781137022,2819747840,2896482304
1781137023,2819715072,2896482304
1781137024,2819715072,2896482304
1781137025,2819481600,2896482304
1781137027,2819547136,2896482304
1781137028,2819538944,2896482304
1781137029,2819522560,2896482304
1781137030,2819043328,2896482304
1781137031,2819010560,2896482304
1781137032,2819022848,2896482304
1781137033,2819031040,2896482304
1781137034,2819043328,2896482304
1781137035,2819039232,2896482304
1781137036,2819031040,2896482304
1781137037,2819043328,2896482304
1781137038,2819043328,2896482304
1781137039,2818961408,2896482304
1781137040,2818973696,2896482304
1781137041,2818977792,2896482304
1781137042,2809245696,2896482304
1781137043,2836582400,2896482304
1781137044,2822549504,2896482304
1781137045,2831429632,2896482304
1781137046,2831429632,2896482304
1781137047,2831745024,2896482304
1781137048,2831511552,2896482304
1781137049,2832261120,2896482304
1781137050,2829496320,2896482304
1781137051,2826829824,2896482304
1781137052,2826829824,2896482304
1781137053,2826846208,2896482304
1781137054,2812940288,2896482304
1781137055,2812944384,2896482304
1781137056,2812960768,2896482304
1781137057,2812960768,2896482304
1781137058,2812973056,2896482304
1781137059,2812964864,2896482304
1781137060,2812964864,2896482304
1781137061,2811813888,2896482304
1781137062,2811793408,2896482304
1781137063,2811809792,2896482304
1781137064,2811789312,2896482304
1781137065,2811789312,2896482304
1781137066,2811797504,2896482304
1781137067,2811813888,2896482304
1781137068,2826915840,2896482304
1781137069,2826928128,2896482304
1781137070,2827776000,2896482304
1781137071,2826944512,2896482304
1781137072,2827444224,2896482304
1781137073,2826543104,2896482304
1781137074,2826489856,2896482304
1781137075,2826498048,2896482304
1781137076,2826502144,2896482304
1781137077,2826514432,2896482304
1781137078,2812579840,2896482304
1781137079,2812579840,2896482304
1781137080,2812583936,2896482304
1781137081,2812878848,2896482304
1781137082,2812575744,2896482304
1781137083,2812760064,2896482304
1781137084,2812702720,2896482304
1781137085,2812723200,2896482304
1781137086,2812964864,2896482304
1781137087,2812710912,2896482304
1781137089,2843996160,2896482304
1781137090,2927108096,2927366144
1781137091,2966638592,2970124288
1781137092,2963222528,2970124288
1781137093,2962427904,2970124288
1781137094,2963324928,2970124288
1781137095,2961006592,2970124288
1781137096,2961113088,2970124288
1781137097,2960351232,2970124288
1781137098,2960392192,2970124288
1781137099,2960248832,2970124288
1781137100,2946932736,2970124288
1781137101,2946478080,2970124288
1781137102,2940424192,2970124288
1781137103,2940297216,2970124288
1781137104,2940612608,2970124288
1781137105,2940248064,2970124288
1781137106,2940628992,2970124288
1781137107,2939977728,2970124288
1781137108,2940211200,2970124288
1781137109,2940084224,2970124288
1781137110,2940112896,2970124288
1781137111,2940854272,2970124288
1781137112,2940592128,2970124288
1781137113,2940252160,2970124288
1781137114,2940493824,2970124288
1781137115,2940653568,2970124288
1781137116,2940076032,2970124288
1781137117,2940366848,2970124288
1781137118,2939949056,2970124288
1781137119,2940362752,2970124288
1781137120,2940325888,2970124288
1781137121,2939916288,2970124288
1781137122,2940329984,2970124288
1781137123,2940731392,2970124288
1781137124,2957647872,2972123136
1781137125,2955526144,2972123136
1781137126,2955370496,2972123136
1781137127,2955034624,2972123136
1781137128,2955780096,2972123136
1781137129,2955374592,2972123136
1781137130,2955239424,2972123136
1781137131,2955517952,2972123136
1781137132,2954977280,2972123136
1781137133,2955149312,2972123136
1781137134,2941022208,2972123136
1781137135,2940747776,2972123136
1781137136,2940760064,2972123136
1781137137,2941005824,2972123136
1781137138,2941247488,2972123136
1781137139,2941026304,2972123136
1781137140,2941054976,2972123136
1781137141,2941513728,2972123136
1781137142,2940776448,2972123136
1781137143,2941321216,2972123136
1781137144,2940932096,2972123136
1781137145,2941030400,2972123136
1781137146,2941267968,2972123136
1781137147,2940928000,2972123136
1781137149,2941243392,2972123136
1781137150,2941386752,2972123136
1781137151,2942316544,2972123136
1781137152,2941313024,2972123136
1781137153,2941792256,2972123136
1781137154,2941435904,2972123136
1781137155,2941177856,2972123136
1781137156,2941435904,2972123136
1781137157,2969206784,2972581888
1781137158,2957590528,2972581888
1781137159,2956414976,2972581888
1781137160,2962067456,2972581888
1781137161,2968260608,2972581888
1781137162,2957086720,2972581888
1781137163,2956455936,2972581888
1781137164,2957279232,2972581888
1781137165,2956967936,2972581888
1781137166,2956734464,2972581888
1781137167,2942205952,2972581888
1781137168,2942717952,2972581888
1781137169,2942464000,2972581888
1781137170,2942095360,2972581888
1781137171,2942124032,2972581888
1781137172,2942287872,2972581888
1781137173,2942308352,2972581888
1781137174,2942349312,2972581888
1781137175,2942672896,2972581888
1781137176,2942156800,2972581888
1781137177,2942599168,2972581888
1781137178,2942488576,2972581888
1781137179,2942316544,2972581888
1781137180,2942500864,2972581888
1781137181,2942320640,2972581888
1781137182,2942435328,2972581888
1781137183,2943111168,2972581888
1781137184,2944098304,2972581888
1781137185,2944192512,2972581888
1781137186,2944344064,2972581888
1781137187,2945454080,2972581888
1781137188,2946076672,2972581888
1781137189,2945699840,2972581888
1781137190,2946224128,2972581888
1781137191,2945572864,2972581888
1781137192,2945671168,2972581888
1781137193,2945835008,2972581888
1781137194,2945683456,2972581888
1781137195,2945662976,2972581888
1781137196,2945949696,2972581888
1781137197,2946019328,2972581888
1781137198,2945699840,2972581888
1781137199,2944909312,2972581888
1781137200,2944688128,2972581888
1781137201,2944937984,2972581888
1781137202,2945036288,2972581888
1781137203,2945052672,2972581888
1781137204,2945830912,2972581888
1781137205,2945126400,2972581888
1781137206,2944819200,2972581888
1781137207,2944839680,2972581888
1781137208,2945822720,2972581888
1781137209,2945593344,2972581888
1781137210,2945323008,2972581888
1781137211,2947149824,2972581888
1781137212,2945056768,2972581888
1781137213,2945208320,2972581888
1781137214,2945142784,2972581888
1781137215,2945208320,2972581888
1781137216,2945662976,2972581888
1781137217,2945511424,2972581888
1781137218,2945273856,2972581888
1781137219,2945015808,2972581888
1781137220,2945007616,2972581888
1781137221,2945277952,2972581888
1781137222,2945118208,2972581888
1781137223,2945286144,2972581888
1781137224,2945609728,2972581888
1781137225,2945908736,2972581888
1781137226,2945515520,2972581888
1781137228,2945351680,2972581888
1781137229,2945081344,2972581888
1781137230,2945576960,2972581888
1781137231,2945773568,2972581888
1781137232,2948886528,2972581888
1781137233,2948890624,2972581888
1781137234,2948792320,2972581888
1781137235,2949058560,2972581888
1781137236,2949001216,2972581888
1781137237,2945871872,2972581888
1781137238,2971598848,2989735936
1781137239,2968023040,2989735936
1781137240,2965065728,2989735936
1781137241,2980474880,2989735936
1781137242,2979246080,2989735936
1781137243,2977976320,2989735936
1781137244,2978037760,2989735936
1781137245,2977284096,2989735936
1781137246,2977869824,2989735936
1781137247,2977239040,2989735936
1781137248,2963075072,2989735936
1781137249,2962079744,2989735936
1781137250,2960670720,2989735936
1781137251,2956455936,2989735936
1781137252,2956627968,2989735936
1781137253,2956468224,2989735936
1781137254,2956394496,2989735936
1781137255,2956222464,2989735936
1781137256,2956419072,2989735936
1781137257,2956423168,2989735936
1781137258,2956877824,2989735936
1781137259,2955784192,2989735936
1781137260,2954461184,2989735936
1781137261,2955239424,2989735936
1781137262,2954461184,2989735936
1781137263,2954739712,2989735936
1781137264,2954383360,2989735936
1781137265,2954383360,2989735936
1781137266,2954637312,2989735936
1781137267,2954752000,2989735936
1781137268,2954752000,2989735936
1781137269,2955243520,2989735936
1781137270,2954645504,2989735936
1781137271,2954596352,2989735936
1781137272,2954924032,2989735936
1781137273,2955112448,2989735936
1781137274,2954919936,2989735936
1781137275,2955366400,2989735936
1781137276,2954858496,2989735936
1781137277,2954592256,2989735936
1781137278,2955456512,2989735936
1781137279,2954604544,2989735936
1781137280,2954629120,2989735936
1781137281,2954641408,2989735936
1781137282,2954805248,2989735936
1781137283,2954915840,2989735936
1781137284,2954846208,2989735936
1781137285,2954801152,2989735936
1781137286,2954657792,2989735936
1781137287,2954645504,2989735936
1781137288,2954874880,2989735936
1781137289,2954981376,2989735936
1781137290,2954899456,2989735936
1781137291,2954981376,2989735936
1781137292,2954711040,2989735936
1781137293,2954792960,2989735936
1781137294,2955235328,2989735936
1781137295,2954973184,2989735936
1781137296,2954711040,2989735936
1781137297,2954702848,2989735936
1781137298,2954960896,2989735936
1781137299,2954964992,2989735936
1781137300,2955096064,2989735936
1781137301,2954702848,2989735936
1781137302,2955022336,2989735936
1781137303,2954555392,2989735936
1781137304,2954633216,2989735936
1781137305,2955161600,2989735936
1781137306,2954629120,2989735936
1781137307,2954620928,2989735936
1781137308,2954625024,2989735936
1781137309,2954633216,2989735936
1781137310,2954928128,2989735936
1781137312,2955005952,2989735936
1781137313,2955169792,2989735936
1781137314,3002904576,3003592704
1781137315,3021287424,3030568960
1781137316,3010539520,3030568960
1781137317,3034513408,3036831744
1781137318,3034992640,3036831744
1781137319,3034951680,3036831744
1781137320,3030990848,3036938240
1781137321,3023110144,3036938240
1781137322,3022843904,3036938240
1781137323,3022872576,3036938240
1781137324,3022598144,3036938240
1781137325,3009052672,3036938240
1781137326,3005427712,3036938240
1781137327,3004030976,3036938240
1781137328,3004010496,3036938240
1781137329,3004047360,3036938240
1781137330,3002728448,3036938240
1781137331,3002998784,3036938240
1781137332,3002728448,3036938240
1781137333,3002732544,3036938240
1781137334,3002712064,3036938240
1781137335,3002712064,3036938240
1781137336,3002716160,3036938240
1781137337,3002716160,3036938240
1781137338,3002720256,3036938240
1781137339,3002716160,3036938240
1781137340,3002716160,3036938240
1781137341,3002712064,3036938240
1781137342,3002720256,3036938240
1781137343,3002720256,3036938240
1781137344,3002720256,3036938240
1781137345,3002712064,3036938240
1781137346,3002716160,3036938240
1781137347,3002716160,3036938240
1781137348,3002712064,3036938240
1781137349,3002707968,3036938240
1781137350,3002703872,3036938240
1781137351,3002703872,3036938240
1781137352,3002703872,3036938240
1781137353,3003023360,3036938240
1781137354,3003015168,3036938240
1781137355,3003023360,3036938240
1781137356,3003015168,3036938240
1781137357,3003015168,3036938240
1781137358,3003023360,3036938240
1781137359,3003019264,3036938240
1781137360,3003011072,3036938240
1781137361,3002986496,3036938240
1781137362,3002986496,3036938240
1781137363,3008028672,3036938240
1781137365,2900856832,3036938240
1781137366,2900869120,3036938240
1781137367,2900873216,3036938240
1781137368,2900877312,3036938240
1781137369,2900881408,3036938240
1781137370,2900885504,3036938240
1781137371,2900889600,3036938240
1781137372,2900881408,3036938240
1781137373,2900897792,3036938240
1781137374,2898784256,3036938240
1781137375,2898604032,3036938240
1781137376,2898599936,3036938240
1781137377,2898599936,3036938240
1781137378,2898608128,3036938240
1781137379,2898616320,3036938240
1781137380,2898616320,3036938240
1781137381,2898616320,3036938240
1781137382,2898616320,3036938240
1781137383,2898616320,3036938240
1781137384,2898616320,3036938240
1781137385,2898616320,3036938240
1781137386,2898878464,3036938240
1781137387,2899406848,3036938240
1781137388,2898636800,3036938240
1781137389,2898632704,3036938240
1781137390,2899152896,3036938240
1781137391,2898644992,3036938240
1781137392,2898636800,3036938240
1781137393,2898616320,3036938240
1781137394,2898624512,3036938240
1781137395,2898636800,3036938240
1781137396,2898640896,3036938240
1781137397,2898870272,3036938240
1781137398,2898870272,3036938240
1781137399,2898870272,3036938240
1781137400,2898874368,3036938240
1781137401,2898874368,3036938240
1781137402,2898874368,3036938240
1781137403,2898886656,3036938240
1781137404,2898894848,3036938240
1781137405,2898829312,3036938240
1781137406,2898837504,3036938240
1781137407,2898735104,3036938240
1781137408,2898731008,3036938240
1781137409,2898739200,3036938240
1781137410,2898747392,3036938240
1781137411,2898743296,3036938240
1781137412,2898739200,3036938240
1781137413,2898747392,3036938240
1781137414,2898829312,3036938240
1781137415,2898841600,3036938240
1781137416,2898841600,3036938240
1781137418,2898837504,3036938240
1781137419,2898833408,3036938240
1781137420,2898837504,3036938240
1781137421,2898833408,3036938240
1781137422,2898817024,3036938240
1781137423,2898825216,3036938240
1781137424,2898845696,3036938240
1781137425,2898841600,3036938240
1781137426,2898755584,3036938240
1781137427,2898767872,3036938240
1781137428,2898776064,3036938240
1781137429,2898776064,3036938240
1781137430,2898784256,3036938240
1781137431,2898960384,3036938240
1781137432,2898964480,3036938240
1781137433,2898964480,3036938240
1781137434,2898964480,3036938240
1781137435,2899034112,3036938240
1781137436,2898997248,3036938240
1781137437,2899009536,3036938240
1781137438,2899025920,3036938240
1781137439,2899030016,3036938240
1781137440,2899038208,3036938240
1781137441,2898878464,3036938240
1781137442,2898890752,3036938240
1781137443,2898886656,3036938240
1781137444,2898886656,3036938240
1781137445,2898886656,3036938240
1781137446,2898890752,3036938240
1781137447,2898894848,3036938240
1781137448,2898894848,3036938240
1781137449,2898907136,3036938240
1781137450,2899058688,3036938240
1781137451,2899058688,3036938240
1781137452,2899030016,3036938240
1781137453,2899308544,3036938240
1781137454,2899075072,3036938240
1781137455,2899341312,3036938240
1781137456,2899099648,3036938240
1781137457,2899353600,3036938240
1781137458,2899107840,3036938240
1781137459,2899251200,3036938240
1781137460,2898956288,3036938240
1781137461,2898960384,3036938240
1781137462,2899087360,3036938240
1781137463,2899083264,3036938240
1781137464,2899091456,3036938240
1781137465,2899054592,3036938240
1781137466,2899283968,3036938240
1781137467,2899017728,3036938240
1781137468,2899050496,3036938240
1781137469,2899046400,3036938240
1781137470,2899062784,3036938240
1781137472,2899120128,3036938240
1781137473,2899062784,3036938240
1781137474,2899013632,3036938240
1781137475,2899021824,3036938240
1781137476,2899017728,3036938240
1781137477,2899025920,3036938240
1781137478,2899034112,3036938240
1781137479,2899034112,3036938240
1781137480,2899034112,3036938240
1781137481,2899013632,3036938240
1781137482,2899013632,3036938240
1781137483,2899050496,3036938240
1781137484,2898956288,3036938240
1781137485,2898964480,3036938240
1781137486,2898956288,3036938240
1781137487,2898952192,3036938240
1781137488,2899058688,3036938240
1781137489,2899075072,3036938240
1781137490,2899116032,3036938240
1781137491,2899136512,3036938240
1781137492,2899152896,3036938240
1781137493,2899148800,3036938240
1781137494,2899161088,3036938240
1781137495,2899460096,3036938240
1781137496,2899210240,3036938240
1781137497,2899243008,3036938240
1781137498,2899238912,3036938240
1781137499,2899243008,3036938240
1781137500,2899111936,3036938240
1781137501,2899124224,3036938240
1781137502,2899124224,3036938240
1781137503,2899197952,3036938240
1781137504,2899202048,3036938240
1781137505,2899202048,3036938240
1781137506,2899206144,3036938240
1781137507,2899214336,3036938240
1781137508,2899226624,3036938240
1781137509,2899222528,3036938240
1781137510,2899234816,3036938240
1781137511,2899226624,3036938240
1781137512,2899243008,3036938240
1781137513,2899255296,3036938240
1781137514,2899259392,3036938240
1781137515,2899263488,3036938240
1781137516,2899267584,3036938240
1781137517,2899275776,3036938240
1781137518,2914025472,3036938240
1781137519,2914009088,3036938240
1781137520,2913951744,3036938240
1781137521,2913931264,3036938240
1781137522,2913849344,3036938240
1781137523,2913853440,3036938240
1781137524,2913878016,3036938240
1781137525,2913820672,3036938240
1781137526,2913837056,3036938240
1781137527,2913832960,3036938240
1781137528,2899357696,3036938240
1781137529,2899210240,3036938240
1781137530,2899230720,3036938240
1781137531,2899226624,3036938240
1781137532,2899230720,3036938240
1781137533,2899230720,3036938240
1781137534,2899734528,3036938240
1781137536,2899509248,3036938240
1781137537,2899337216,3036938240
1781137538,2899611648,3036938240
1781137539,2899447808,3036938240
1781137540,2899443712,3036938240
1781137541,2899460096,3036938240
1781137542,2899460096,3036938240
1781137543,2900340736,3036938240
1781137544,2899566592,3036938240
1781137545,2899574784,3036938240
1781137546,2899578880,3036938240
1781137547,2900414464,3036938240
1781137548,2900013056,3036938240
1781137549,2899693568,3036938240
1781137550,2899415040,3036938240
1781137551,2899419136,3036938240
1781137552,2899419136,3036938240
1781137553,2899427328,3036938240
1781137554,2899419136,3036938240
1781137555,2899439616,3036938240
1781137556,2899439616,3036938240
1781137557,2899779584,3036938240
1781137558,2899763200,3036938240
1781137559,2899771392,3036938240
1781137560,2899763200,3036938240
1781137561,2899767296,3036938240
1781137562,2899759104,3036938240
1781137563,2899759104,3036938240
1781137564,2899763200,3036938240
1781137565,2899763200,3036938240
1781137566,2899767296,3036938240
1781137567,2927329280,3036938240
1781137568,2913320960,3036938240
1781137569,2913292288,3036938240
1781137570,2913783808,3036938240
1781137571,2913857536,3036938240
1781137572,2913591296,3036938240
1781137573,2913320960,3036938240
1781137574,2913300480,3036938240
1781137575,2913263616,3036938240
1781137576,2913275904,3036938240
1781137577,2912997376,3036938240
1781137578,2899128320,3036938240
1781137579,2899136512,3036938240
1781137580,2899099648,3036938240
1781137581,2899132416,3036938240
1781137582,2899136512,3036938240
1781137583,2899140608,3036938240
1781137584,2899140608,3036938240
1781137585,2899144704,3036938240
1781137586,2899144704,3036938240
1781137587,2899152896,3036938240
1781137588,2899140608,3036938240
1781137589,2899148800,3036938240
1781137590,2899144704,3036938240
1781137591,2899156992,3036938240
1781137592,2899128320,3036938240
1781137593,2899152896,3036938240
1781137594,2899152896,3036938240
1781137595,2899165184,3036938240
1781137597,2899173376,3036938240
1781137598,2899165184,3036938240
1781137599,2899177472,3036938240
1781137600,2899173376,3036938240
1781137601,2899181568,3036938240
1781137602,2899189760,3036938240
1781137603,2899193856,3036938240
1781137604,2899185664,3036938240
1781137605,2899197952,3036938240
1781137606,2899189760,3036938240
1781137607,2899197952,3036938240
1781137608,2899202048,3036938240
1781137609,2899181568,3036938240
1781137610,2899210240,3036938240
1781137611,2899214336,3036938240
1781137612,2899214336,3036938240
1781137613,2899214336,3036938240
1781137614,2899230720,3036938240
1781137615,2899243008,3036938240
1781137616,2899238912,3036938240
1781137617,2899488768,3036938240
1781137618,2899247104,3036938240
1781137619,2899255296,3036938240
1781137620,2905726976,3036938240
1781137621,2914512896,3036938240
1781137622,2914816000,3036938240
1781137623,2914816000,3036938240
1781137624,2914451456,3036938240
1781137625,2914455552,3036938240
1781137626,2914705408,3036938240
1781137627,2914451456,3036938240
1781137628,2914701312,3036938240
1781137629,2914721792,3036938240
1781137630,2914463744,3036938240
1781137631,2900525056,3036938240
1781137632,2900463616,3036938240
1781137633,2900148224,3036938240
1781137634,2900078592,3036938240
1781137635,2900078592,3036938240
1781137636,2900070400,3036938240
1781137637,2900221952,3036938240
1781137638,2900213760,3036938240
1781137639,2900226048,3036938240
1781137640,2900221952,3036938240
1781137641,2900230144,3036938240
1781137642,2900836352,3036938240
1781137643,2900840448,3036938240
1781137644,2900840448,3036938240
1781137645,2900840448,3036938240
1781137646,2900856832,3036938240
1781137647,2900840448,3036938240
1781137648,2900840448,3036938240
1781137649,2900848640,3036938240
1781137650,2901372928,3036938240
1781137651,2900856832,3036938240
1781137653,2900348928,3036938240
1781137654,2900869120,3036938240
1781137655,2900357120,3036938240
1781137656,2900361216,3036938240
1781137657,2900357120,3036938240
1781137658,2900361216,3036938240
1781137659,2900365312,3036938240
1781137660,2900369408,3036938240
1781137661,2900373504,3036938240
1781137662,2900635648,3036938240
1781137663,2900381696,3036938240
1781137664,2900357120,3036938240
1781137665,2900353024,3036938240
1781137666,2900357120,3036938240
1781137667,2900463616,3036938240
1781137668,2900471808,3036938240
1781137669,2900480000,3036938240
1781137670,2900475904,3036938240
1781137671,2916061184,3036938240
1781137672,2915971072,3036938240
1781137673,2916319232,3036938240
1781137674,2917134336,3036938240
1781137675,2916368384,3036938240
1781137676,2916102144,3036938240
1781137677,2916044800,3036938240
1781137678,2915819520,3036938240
1781137679,2915852288,3036938240
1781137680,2915770368,3036938240
1781137681,2901901312,3036938240
1781137682,2901901312,3036938240
1781137683,2901917696,3036938240
1781137684,2901921792,3036938240
1781137685,2901946368,3036938240
1781137686,2901975040,3036938240
1781137687,2901983232,3036938240
1781137688,2901995520,3036938240
1781137689,2902269952,3036938240
1781137690,2902003712,3036938240
1781137691,2901798912,3036938240
1781137692,2901807104,3036938240
1781137693,2901860352,3036938240
1781137694,2901962752,3036938240
1781137695,2901975040,3036938240
1781137696,2901979136,3036938240
1781137697,2902003712,3036938240
1781137698,2902011904,3036938240
1781137699,2902700032,3036938240
1781137700,2902159360,3036938240
1781137701,2902159360,3036938240
1781137702,2902216704,3036938240
1781137703,2902364160,3036938240
1781137704,2902446080,3036938240
1781137705,2902233088,3036938240
1781137706,2902491136,3036938240
1781137708,2902249472,3036938240
1781137709,2902253568,3036938240
1781137710,2902081536,3036938240
1781137711,2902097920,3036938240
1781137712,2902097920,3036938240
1781137713,2902122496,3036938240
1781137714,2902130688,3036938240
1781137715,2902134784,3036938240
1781137716,2902159360,3036938240
1781137717,2902179840,3036938240
1781137718,2902192128,3036938240
1781137719,2902200320,3036938240
1781137720,2902208512,3036938240
1781137721,2902216704,3036938240
1781137722,2902237184,3036938240
1781137723,2902265856,3036938240
1781137724,2902274048,3036938240
1781137725,2902290432,3036938240
1781137726,2902306816,3036938240
1781137727,2902323200,3036938240
1781137728,2902351872,3036938240
1781137729,2902364160,3036938240
1781137730,2902376448,3036938240
1781137731,2902355968,3036938240
1781137732,2902360064,3036938240
1781137733,2902409216,3036938240
1781137734,2902433792,3036938240
1781137735,2902458368,3036938240
1781137736,2902458368,3036938240
1781137737,2902470656,3036938240
1781137738,2902487040,3036938240
1781137739,2902503424,3036938240
1781137740,2902523904,3036938240
1781137741,2936418304,3036938240
1781137742,2918232064,3036938240
1781137743,2918248448,3036938240
1781137744,2918252544,3036938240
1781137745,2918268928,3036938240
1781137746,2918170624,3036938240
1781137747,2918178816,3036938240
1781137748,2918199296,3036938240
1781137749,2918211584,3036938240
1781137750,2918219776,3036938240
1781137751,2918006784,3036938240
1781137752,2904141824,3036938240
1781137753,2904162304,3036938240
1781137754,2904182784,3036938240
1781137755,2904178688,3036938240
1781137756,2904084480,3036938240
1781137757,2904100864,3036938240
1781137758,2904125440,3036938240
1781137759,2904137728,3036938240
1781137760,2904125440,3036938240
1781137761,2904150016,3036938240
1781137762,2904129536,3036938240
1781137763,2904145920,3036938240
1781137764,2904162304,3036938240
1781137765,2904182784,3036938240
1781137766,2904182784,3036938240
1781137767,2904203264,3036938240
1781137769,2904199168,3036938240
1781137770,2904494080,3036938240
1781137771,2904256512,3036938240
1781137772,2904764416,3036938240
1781137773,2904199168,3036938240
1781137774,2905485312,3036938240
1781137775,2905464832,3036938240
1781137776,2961788928,3036938240
1781137777,3032649728,3036938240
1781137778,3027943424,3037810688
1781137779,3027292160,3037810688
1781137780,3027193856,3037810688
1781137781,3028017152,3037810688
1781137782,3027714048,3037810688
1781137783,3027763200,3037810688
1781137784,3027664896,3037810688
1781137785,3027251200,3037810688
1781137786,3027447808,3037810688
1781137787,3022082048,3037810688
1781137788,3021217792,3037810688
1781137789,3021156352,3037810688
1781137790,3020763136,3037810688
1781137791,3019956224,3037810688
1781137792,3022123008,3037810688
1781137793,3022630912,3037810688
1781137794,3021860864,3037810688
1781137795,3022196736,3037810688
1781137796,3021598720,3037810688
1781137797,3022049280,3037810688
1781137798,3021848576,3037810688
1781137799,3022180352,3037810688
1781137800,3021938688,3037810688
1781137801,3021864960,3037810688
1781137802,3020029952,3037810688
1781137803,3020345344,3037810688
1781137804,3019743232,3037810688
1781137805,3020025856,3037810688
1781137806,3020042240,3037810688
1781137807,3020283904,3037810688
1781137808,3019780096,3037810688
